Thomas;r1516140;2015-09-09 09:54:23 +0100 (Wed, 09 Sep 2015);1;['Added back empty sliding_menu_header'];['Changed paths:', 'M /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/values/strings.xml']
Jimmy;r1516124;2015-09-09 09:35:37 +0100 (Wed, 09 Sep 2015);1;['String updates'];['Changed paths:', 'M /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/values/strings.xml']
Jimmy;r1516078;2015-09-09 08:36:04 +0100 (Wed, 09 Sep 2015);1;['String updates'];['Changed paths:', 'M /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/values/strings.xml']
Thomas;r1515856;2015-09-08 16:52:10 +0100 (Tue, 08 Sep 2015);1;['Update icons'];['Changed paths:', 'M /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/drawable-hdpi/ic_launcher.png', 'M /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/drawable-hdpi/icon.png', 'M /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/drawable-ldpi/ic_launcher.png', 'M /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/drawable-ldpi/icon.png', 'M /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/drawable-mdpi/ic_launcher.png', 'M /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/drawable-mdpi/icon.png', 'M /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/drawable-xhdpi/ic_launcher.png', 'M /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/drawable-xhdpi/icon.png', 'M /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/drawable-xxhdpi/ic_launcher.png', 'M /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/drawable-xxhdpi/icon.png', 'M /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/drawable-xxxhdpi/ic_launcher.png', 'M /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/drawable-xxxhdpi/icon.png']
Thomas;r1515669;2015-09-08 13:00:44 +0100 (Tue, 08 Sep 2015);1;['PHONE-1259: Phone Customer Reported Issue - App Icon is square rather than rounded corners'];['Changed paths:', 'M /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/drawable-hdpi/ic_launcher.png', 'M /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/drawable-hdpi/icon.png', 'M /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/drawable-ldpi/ic_launcher.png', 'M /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/drawable-ldpi/icon.png', 'M /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/drawable-mdpi/ic_launcher.png', 'M /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/drawable-mdpi/icon.png', 'M /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/drawable-xhdpi/ic_launcher.png', 'M /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/drawable-xhdpi/icon.png', 'M /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/drawable-xxhdpi/ic_launcher.png', 'M /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/drawable-xxhdpi/icon.png', 'M /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/drawable-xxxhdpi/ic_launcher.png', 'M /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/drawable-xxxhdpi/icon.png']
Thomas;r1515598;2015-09-08 11:12:36 +0100 (Tue, 08 Sep 2015);1;['Increased swipe time to 5 sec'];['Changed paths:', 'M /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/layout/wizard_activity.xml']
Thomas;r1515597;2015-09-08 11:09:10 +0100 (Tue, 08 Sep 2015);1;['PHONE-1277: Phone Locker - Header Cut Off in Android Galaxy Tablet'];['Changed paths:', 'M /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/drawable-mdpi/splash_title.png']
Thomas;r1515550;2015-09-08 09:46:51 +0100 (Tue, 08 Sep 2015);1;['PHONE-1275: Android Galaxy Tablet - Image Carousel'];['Changed paths:', 'M /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/layout/wizard_view.xml']
Freddie;r1515469;2015-09-07 18:02:26 +0100 (Mon, 07 Sep 2015);2;['PHONE-1174: Phone 2.0 - When both Upload and Download are in progress, if we cancel any one(either download or upload), both are getting cancelled.', 'Cancel only the target operation instead of canceling all operations.'];['Changed paths:', 'M /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/model/src/com/biscay/client/android/model/datalayer/api/dv/user/impl/cloudsdk/RemoteFileManagerCloudSdkImpl.java']
Freddie;r1515192;2015-09-07 08:40:42 +0100 (Mon, 07 Sep 2015);2;['PHONE-1245: Phone || Files Upload is not resuming once connection is lost and regained', 'fix the way the Cloud SDK is integrated for the upload. Reported from trunk.'];['Changed paths:', 'M /cloud/personal/client-international/android/branches/android-15.2-solutions/build.gradle', 'M /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/model/src/com/biscay/client/android/model/datalayer/api/dv/user/impl/cloudsdk/RemoteFileManagerCloudSdkImpl.java']
/OU=Domain Control Validated/CN=svn.company.net;r1514885;2015-09-04 15:28:55 +0100 (Fri, 04 Sep 2015);1;['[gradle-release] prepare for next development iteration'];['Changed paths:', 'M /cloud/personal/client-international/android/branches/android-15.2-solutions/version.properties']
Thomas;r1514854;2015-09-04 14:45:09 +0100 (Fri, 04 Sep 2015);1;['Fixed lint issue'];['Changed paths:', 'M /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/layout/wizard_activity.xml']
Thomas;r1514848;2015-09-04 14:35:07 +0100 (Fri, 04 Sep 2015);1;['PHONE-1246: CR018 Carousel'];['Changed paths:', 'M /cloud/personal/client-international/android/branches/android-15.2-solutions/build.gradle', 'M /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/common/mvn-config/res/values/environment.xml', 'M /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/mct/build-config/prod.properties', 'M /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/mct/build-config/prod_lowbandwidth.properties', 'M /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/mct/build-config/voucher.properties', 'M /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/mct-att/build-config/dev.properties', 'M /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/mct-att/build-config/qa.properties', 'M /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client/build-config/dev.properties', 'M /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client/build-config/prod.properties', 'M /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client/build-config/prod_integrated.properties', 'M /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client/build-config/qa.properties', 'M /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/build-config/prod.properties', 'M /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/build-config/qa.properties', 'A /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/drawable-hdpi/wizard_image_0.png', 'A /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/drawable-hdpi/wizard_image_1.png', 'A /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/drawable-hdpi/wizard_image_2.png', 'A /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/drawable-hdpi/wizard_image_3.png', 'D /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/layout/uiwidgets_tutor_item.xml', 'M /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/layout/wizard_activity.xml', 'A /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/layout/wizard_view.xml (from /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/layout/wizard_view.xml:1513734)', 'M /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/values/colors.xml', 'M /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/gui/activities/WizardActivity.java', 'M /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/p2p/MobileContentTransferIntro.java', 'M /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/p2p/activities/ATTOverviewTransferActivity.java']
Thomas;r1514769;2015-09-04 12:36:03 +0100 (Fri, 04 Sep 2015);1;['PHONE-1116: Phone 2.0 - Push notification icon Intermittently appear - Nexus 5.'];['Changed paths:', 'M /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/drawable-hdpi/ic_notification.png', 'M /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/drawable-hdpi-v11/ic_notification.png', 'M /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/drawable-ldpi/ic_notification.png', 'M /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/drawable-ldpi-v11/ic_notification.png', 'M /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/drawable-mdpi/ic_notification.png', 'M /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/drawable-mdpi-v11/ic_notification.png', 'M /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/drawable-xhdpi/ic_notification.png', 'M /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/drawable-xhdpi-v11/ic_notification.png', 'A /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/drawable-xxhdpi/ic_notification.png', 'A /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/drawable-xxhdpi-v11', 'A /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/drawable-xxhdpi-v11/ic_notification.png', 'M /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/drawable-xxxhdpi/ic_notification.png', 'A /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/drawable-xxxhdpi-v11', 'A /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/drawable-xxxhdpi-v11/ic_notification.png', 'M /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/layout/upload_download_notification.xml']
Thomas;r1514659;2015-09-04 10:33:11 +0100 (Fri, 04 Sep 2015);1;['PHONE-1152: Phone 2.0 - Pop up message is displayed as creating music album when we are trying to creating photo album'];['Changed paths:', 'M /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/values/strings.xml']
Thomas;r1514632;2015-09-04 09:24:09 +0100 (Fri, 04 Sep 2015);1;["PHONE-1158: ATT Android || Inconsistence of 'Remove from Playlist' from contextual menu to title"];['Changed paths:', 'M /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/util/FragmentMenuHelper.java']
Thomas;r1514422;2015-09-03 16:43:11 +0100 (Thu, 03 Sep 2015);1;['PHONE-1109: Phone 2.0 - Empty Pop up message is displayed when we tap on continue on Download paused Roaming detected screen.'];['Changed paths:', 'M /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/gui/activities/UploadDownloadStatusActivity.java']
Freddie;r1514088;2015-09-03 10:11:46 +0100 (Thu, 03 Sep 2015);2;['PHONE-1018: Phone || Files download is not resuming once connection is lost and regained', 'extends to all I/O exceptions the pause of download operations, by using the latest Cloud SDK 1.0.8.18'];['Changed paths:', 'M /cloud/personal/client-international/android/branches/android-15.2-solutions/build.gradle']
